pygame 1.9.6
Hello from the pygame community. https://www.pygame.org/contribute.html
c000  4c f5 c5   JMP $c5f5   A:00 X:00 Y:00 P:24 SP:fd CYC:7
fb68  60         RTS         A:42 X:ff Y:e1 P:24 SP:f9 CYC:22599
f1f1  37 48      RLA $48,X   A:42 X:ff Y:e1 P:24 SP:fb CYC:22605
f1f3  ea         NOP         A:42 X:ff Y:e1 P:24 SP:fb CYC:22611
f1f4  ea         NOP         A:42 X:ff Y:e1 P:24 SP:fb CYC:22613
f1f5  ea         NOP         A:42 X:ff Y:e1 P:24 SP:fb CYC:22615
f1f6  ea         NOP         A:42 X:ff Y:e1 P:24 SP:fb CYC:22617
f1f7  20 69 fb   JSR $fb69   A:42 X:ff Y:e1 P:24 SP:fb CYC:22619
fb69  70 0a      BVS $fb75   A:42 X:ff Y:e1 P:24 SP:f9 CYC:22625
fb6b  f0 08      BEQ $fb75   A:42 X:ff Y:e1 P:24 SP:f9 CYC:22627
fb6d  30 06      BMI $fb75   A:42 X:ff Y:e1 P:24 SP:f9 CYC:22629
fb6f  b0 04      BCS $fb75   A:42 X:ff Y:e1 P:24 SP:f9 CYC:22631
fb71  c9 42      CMP #$42    A:42 X:ff Y:e1 P:24 SP:f9 CYC:22633
fb73  f0 02      BEQ $fb77   A:42 X:ff Y:e1 P:27 SP:f9 CYC:22635
fb77  60         RTS         A:42 X:ff Y:e1 P:27 SP:f9 CYC:22638
f1fa  a5 47      LDA $47     A:42 X:ff Y:e1 P:27 SP:fb CYC:22644
f1fc  c9 52      CMP #$52    A:52 X:ff Y:e1 P:25 SP:fb CYC:22647
f1fe  f0 02      BEQ $f202   A:52 X:ff Y:e1 P:27 SP:fb CYC:22649
f202  c8         INY         A:52 X:ff Y:e1 P:27 SP:fb CYC:22652
f203  a9 37      LDA #$37    A:52 X:ff Y:e2 P:a5 SP:fb CYC:22654
f205  85 47      STA $47     A:37 X:ff Y:e2 P:25 SP:fb CYC:22656
f207  20 68 fa   JSR $fa68   A:37 X:ff Y:e2 P:25 SP:fb CYC:22659
fa68  24 01      BIT $01     A:37 X:ff Y:e2 P:25 SP:f9 CYC:22665
fa6a  38         SEC         A:37 X:ff Y:e2 P:e5 SP:f9 CYC:22668
fa6b  a9 75      LDA #$75    A:37 X:ff Y:e2 P:e5 SP:f9 CYC:22670
fa6d  60         RTS         A:75 X:ff Y:e2 P:65 SP:f9 CYC:22672
f20a  37 48      RLA $48,X   A:75 X:ff Y:e2 P:65 SP:fb CYC:22678
f20c  ea         NOP         A:65 X:ff Y:e2 P:64 SP:fb CYC:22684
f20d  ea         NOP         A:65 X:ff Y:e2 P:64 SP:fb CYC:22686
f20e  ea         NOP         A:65 X:ff Y:e2 P:64 SP:fb CYC:22688
f20f  ea         NOP         A:65 X:ff Y:e2 P:64 SP:fb CYC:22690
f210  20 6e fa   JSR $fa6e   A:65 X:ff Y:e2 P:64 SP:fb CYC:22692
fa6e  50 76      BVC $fae6   A:65 X:ff Y:e2 P:64 SP:f9 CYC:22698
fa70  f0 74      BEQ $fae6   A:65 X:ff Y:e2 P:64 SP:f9 CYC:22700
fa72  30 72      BMI $fae6   A:65 X:ff Y:e2 P:64 SP:f9 CYC:22702
fa74  b0 70      BCS $fae6   A:65 X:ff Y:e2 P:64 SP:f9 CYC:22704
fa76  c9 65      CMP #$65    A:65 X:ff Y:e2 P:64 SP:f9 CYC:22706
fa78  d0 6c      BNE $fae6   A:65 X:ff Y:e2 P:67 SP:f9 CYC:22708
fa7a  60         RTS         A:65 X:ff Y:e2 P:67 SP:f9 CYC:22710
f213  a5 47      LDA $47     A:65 X:ff Y:e2 P:67 SP:fb CYC:22716
f215  c9 6f      CMP #$6f    A:6f X:ff Y:e2 P:65 SP:fb CYC:22719
f217  f0 02      BEQ $f21b   A:6f X:ff Y:e2 P:67 SP:fb CYC:22721
f21b  a9 a5      LDA #$a5    A:6f X:ff Y:e2 P:67 SP:fb CYC:22724
f21d  8d 47 06   STA $0647   A:a5 X:ff Y:e2 P:e5 SP:fb CYC:22726
f220  a0 ff      LDY #$ff    A:a5 X:ff Y:e2 P:e5 SP:fb CYC:22730
f222  20 53 fb   JSR $fb53   A:a5 X:ff Y:ff P:e5 SP:fb CYC:22732
fb53  24 01      BIT $01     A:a5 X:ff Y:ff P:e5 SP:f9 CYC:22738
fb55  18         CLC         A:a5 X:ff Y:ff P:e5 SP:f9 CYC:22741
fb56  a9 b3      LDA #$b3    A:a5 X:ff Y:ff P:e4 SP:f9 CYC:22743
fb58  60         RTS         A:b3 X:ff Y:ff P:e4 SP:f9 CYC:22745
f225  3b 48 05   RLA $0548,Y A:b3 X:ff Y:ff P:e4 SP:fb CYC:22751
f228  ea         NOP         A:02 X:ff Y:ff P:65 SP:fb CYC:22758
f229  ea         NOP         A:02 X:ff Y:ff P:65 SP:fb CYC:22760
f22a  08         PHP         A:02 X:ff Y:ff P:65 SP:fb CYC:22762
f22b  48         PHA         A:02 X:ff Y:ff P:65 SP:fa CYC:22765
f22c  a0 e3      LDY #$e3    A:02 X:ff Y:ff P:65 SP:f9 CYC:22768
f22e  68         PLA         A:02 X:ff Y:e3 P:e5 SP:f9 CYC:22770
f22f  28         PLP         A:02 X:ff Y:e3 P:65 SP:fa CYC:22774
f230  20 59 fb   JSR $fb59   A:02 X:ff Y:e3 P:65 SP:fb CYC:22778
fb59  50 1a      BVC $fb75   A:02 X:ff Y:e3 P:65 SP:f9 CYC:22784
fb5b  90 18      BCC $fb75   A:02 X:ff Y:e3 P:65 SP:f9 CYC:22786
fb5d  30 16      BMI $fb75   A:02 X:ff Y:e3 P:65 SP:f9 CYC:22788
fb5f  c9 02      CMP #$02    A:02 X:ff Y:e3 P:65 SP:f9 CYC:22790
fb61  d0 12      BNE $fb75   A:02 X:ff Y:e3 P:67 SP:f9 CYC:22792
fb63  60         RTS         A:02 X:ff Y:e3 P:67 SP:f9 CYC:22794
f233  ad 47 06   LDA $0647   A:02 X:ff Y:e3 P:67 SP:fb CYC:22800
f236  c9 4a      CMP #$4a    A:4a X:ff Y:e3 P:65 SP:fb CYC:22804
f238  f0 02      BEQ $f23c   A:4a X:ff Y:e3 P:67 SP:fb CYC:22806
f23c  a0 ff      LDY #$ff    A:4a X:ff Y:e3 P:67 SP:fb CYC:22809
f23e  a9 29      LDA #$29    A:4a X:ff Y:ff P:e5 SP:fb CYC:22811
f240  8d 47 06   STA $0647   A:29 X:ff Y:ff P:65 SP:fb CYC:22813
f243  20 64 fb   JSR $fb64   A:29 X:ff Y:ff P:65 SP:fb CYC:22817
fb64  b8         CLV         A:29 X:ff Y:ff P:65 SP:f9 CYC:22823
fb65  18         CLC         A:29 X:ff Y:ff P:25 SP:f9 CYC:22825
fb66  a9 42      LDA #$42    A:29 X:ff Y:ff P:24 SP:f9 CYC:22827
fb68  60         RTS         A:42 X:ff Y:ff P:24 SP:f9 CYC:22829
f246  3b 48 05   RLA $0548,Y A:42 X:ff Y:ff P:24 SP:fb CYC:22835
f249  ea         NOP         A:42 X:ff Y:ff P:24 SP:fb CYC:22842
f24a  ea         NOP         A:42 X:ff Y:ff P:24 SP:fb CYC:22844
f24b  08         PHP         A:42 X:ff Y:ff P:24 SP:fb CYC:22846
f24c  48         PHA         A:42 X:ff Y:ff P:24 SP:fa CYC:22849
f24d  a0 e4      LDY #$e4    A:42 X:ff Y:ff P:24 SP:f9 CYC:22852
f24f  68         PLA         A:42 X:ff Y:e4 P:a4 SP:f9 CYC:22854
f250  28         PLP         A:42 X:ff Y:e4 P:24 SP:fa CYC:22858
f251  20 69 fb   JSR $fb69   A:42 X:ff Y:e4 P:24 SP:fb CYC:22862
fb69  70 0a      BVS $fb75   A:42 X:ff Y:e4 P:24 SP:f9 CYC:22868
fb6b  f0 08      BEQ $fb75   A:42 X:ff Y:e4 P:24 SP:f9 CYC:22870
fb6d  30 06      BMI $fb75   A:42 X:ff Y:e4 P:24 SP:f9 CYC:22872
fb6f  b0 04      BCS $fb75   A:42 X:ff Y:e4 P:24 SP:f9 CYC:22874
fb71  c9 42      CMP #$42    A:42 X:ff Y:e4 P:24 SP:f9 CYC:22876
fb73  f0 02      BEQ $fb77   A:42 X:ff Y:e4 P:27 SP:f9 CYC:22878
fb77  60         RTS         A:42 X:ff Y:e4 P:27 SP:f9 CYC:22881
f254  ad 47 06   LDA $0647   A:42 X:ff Y:e4 P:27 SP:fb CYC:22887
f257  c9 52      CMP #$52    A:52 X:ff Y:e4 P:25 SP:fb CYC:22891
f259  f0 02      BEQ $f25d   A:52 X:ff Y:e4 P:27 SP:fb CYC:22893
f25d  a0 ff      LDY #$ff    A:52 X:ff Y:e4 P:27 SP:fb CYC:22896
f25f  a9 37      LDA #$37    A:52 X:ff Y:ff P:a5 SP:fb CYC:22898
f261  8d 47 06   STA $0647   A:37 X:ff Y:ff P:25 SP:fb CYC:22900
f264  20 68 fa   JSR $fa68   A:37 X:ff Y:ff P:25 SP:fb CYC:22904
fa68  24 01      BIT $01     A:37 X:ff Y:ff P:25 SP:f9 CYC:22910
fa6a  38         SEC         A:37 X:ff Y:ff P:e5 SP:f9 CYC:22913
fa6b  a9 75      LDA #$75    A:37 X:ff Y:ff P:e5 SP:f9 CYC:22915
fa6d  60         RTS         A:75 X:ff Y:ff P:65 SP:f9 CYC:22917
f267  3b 48 05   RLA $0548,Y A:75 X:ff Y:ff P:65 SP:fb CYC:22923
f26a  ea         NOP         A:65 X:ff Y:ff P:64 SP:fb CYC:22930
f26b  ea         NOP         A:65 X:ff Y:ff P:64 SP:fb CYC:22932
f26c  08         PHP         A:65 X:ff Y:ff P:64 SP:fb CYC:22934
f26d  48         PHA         A:65 X:ff Y:ff P:64 SP:fa CYC:22937
f26e  a0 e5      LDY #$e5    A:65 X:ff Y:ff P:64 SP:f9 CYC:22940
f270  68         PLA         A:65 X:ff Y:e5 P:e4 SP:f9 CYC:22942
f271  28         PLP         A:65 X:ff Y:e5 P:64 SP:fa CYC:22946
f272  20 6e fa   JSR $fa6e   A:65 X:ff Y:e5 P:64 SP:fb CYC:22950
fa6e  50 76      BVC $fae6   A:65 X:ff Y:e5 P:64 SP:f9 CYC:22956
fa70  f0 74      BEQ $fae6   A:65 X:ff Y:e5 P:64 SP:f9 CYC:22958
fa72  30 72      BMI $fae6   A:65 X:ff Y:e5 P:64 SP:f9 CYC:22960
fa74  b0 70      BCS $fae6   A:65 X:ff Y:e5 P:64 SP:f9 CYC:22962
fa76  c9 65      CMP #$65    A:65 X:ff Y:e5 P:64 SP:f9 CYC:22964
fa78  d0 6c      BNE $fae6   A:65 X:ff Y:e5 P:67 SP:f9 CYC:22966
fa7a  60         RTS         A:65 X:ff Y:e5 P:67 SP:f9 CYC:22968
f275  ad 47 06   LDA $0647   A:65 X:ff Y:e5 P:67 SP:fb CYC:22974
f278  c9 6f      CMP #$6f    A:6f X:ff Y:e5 P:65 SP:fb CYC:22978
f27a  f0 02      BEQ $f27e   A:6f X:ff Y:e5 P:67 SP:fb CYC:22980
f27e  a0 e6      LDY #$e6    A:6f X:ff Y:e5 P:67 SP:fb CYC:22983
f280  a2 ff      LDX #$ff    A:6f X:ff Y:e6 P:e5 SP:fb CYC:22985
f282  a9 a5      LDA #$a5    A:6f X:ff Y:e6 P:e5 SP:fb CYC:22987
f284  8d 47 06   STA $0647   A:a5 X:ff Y:e6 P:e5 SP:fb CYC:22989
f287  20 53 fb   JSR $fb53   A:a5 X:ff Y:e6 P:e5 SP:fb CYC:22993
fb53  24 01      BIT $01     A:a5 X:ff Y:e6 P:e5 SP:f9 CYC:22999
fb55  18         CLC         A:a5 X:ff Y:e6 P:e5 SP:f9 CYC:23002
fb56  a9 b3      LDA #$b3    A:a5 X:ff Y:e6 P:e4 SP:f9 CYC:23004
fb58  60         RTS         A:b3 X:ff Y:e6 P:e4 SP:f9 CYC:23006
f28a  3f 48 05   RLA $0548,X A:b3 X:ff Y:e6 P:e4 SP:fb CYC:23012
f28d  ea         NOP         A:02 X:ff Y:e6 P:65 SP:fb CYC:23019
f28e  ea         NOP         A:02 X:ff Y:e6 P:65 SP:fb CYC:23021
f28f  ea         NOP         A:02 X:ff Y:e6 P:65 SP:fb CYC:23023
f290  ea         NOP         A:02 X:ff Y:e6 P:65 SP:fb CYC:23025
f291  20 59 fb   JSR $fb59   A:02 X:ff Y:e6 P:65 SP:fb CYC:23027
fb59  50 1a      BVC $fb75   A:02 X:ff Y:e6 P:65 SP:f9 CYC:23033
fb5b  90 18      BCC $fb75   A:02 X:ff Y:e6 P:65 SP:f9 CYC:23035
fb5d  30 16      BMI $fb75   A:02 X:ff Y:e6 P:65 SP:f9 CYC:23037
fb5f  c9 02      CMP #$02    A:02 X:ff Y:e6 P:65 SP:f9 CYC:23039
fb61  d0 12      BNE $fb75   A:02 X:ff Y:e6 P:67 SP:f9 CYC:23041
fb63  60         RTS         A:02 X:ff Y:e6 P:67 SP:f9 CYC:23043
f294  ad 47 06   LDA $0647   A:02 X:ff Y:e6 P:67 SP:fb CYC:23049
f297  c9 4a      CMP #$4a    A:4a X:ff Y:e6 P:65 SP:fb CYC:23053
f299  f0 02      BEQ $f29d   A:4a X:ff Y:e6 P:67 SP:fb CYC:23055
f29d  c8         INY         A:4a X:ff Y:e6 P:67 SP:fb CYC:23058
f29e  a9 29      LDA #$29    A:4a X:ff Y:e7 P:e5 SP:fb CYC:23060
f2a0  8d 47 06   STA $0647   A:29 X:ff Y:e7 P:65 SP:fb CYC:23062
f2a3  20 64 fb   JSR $fb64   A:29 X:ff Y:e7 P:65 SP:fb CYC:23066
fb64  b8         CLV         A:29 X:ff Y:e7 P:65 SP:f9 CYC:23072
fb65  18         CLC         A:29 X:ff Y:e7 P:25 SP:f9 CYC:23074
fb66  a9 42      LDA #$42    A:29 X:ff Y:e7 P:24 SP:f9 CYC:23076
fb68  60         RTS         A:42 X:ff Y:e7 P:24 SP:f9 CYC:23078
f2a6  3f 48 05   RLA $0548,X A:42 X:ff Y:e7 P:24 SP:fb CYC:23084
f2a9  ea         NOP         A:42 X:ff Y:e7 P:24 SP:fb CYC:23091
f2aa  ea         NOP         A:42 X:ff Y:e7 P:24 SP:fb CYC:23093
f2ab  ea         NOP         A:42 X:ff Y:e7 P:24 SP:fb CYC:23095
f2ac  ea         NOP         A:42 X:ff Y:e7 P:24 SP:fb CYC:23097
f2ad  20 69 fb   JSR $fb69   A:42 X:ff Y:e7 P:24 SP:fb CYC:23099
fb69  70 0a      BVS $fb75   A:42 X:ff Y:e7 P:24 SP:f9 CYC:23105
fb6b  f0 08      BEQ $fb75   A:42 X:ff Y:e7 P:24 SP:f9 CYC:23107
fb6d  30 06      BMI $fb75   A:42 X:ff Y:e7 P:24 SP:f9 CYC:23109
fb6f  b0 04      BCS $fb75   A:42 X:ff Y:e7 P:24 SP:f9 CYC:23111
fb71  c9 42      CMP #$42    A:42 X:ff Y:e7 P:24 SP:f9 CYC:23113
fb73  f0 02      BEQ $fb77   A:42 X:ff Y:e7 P:27 SP:f9 CYC:23115
fb77  60         RTS         A:42 X:ff Y:e7 P:27 SP:f9 CYC:23118
f2b0  ad 47 06   LDA $0647   A:42 X:ff Y:e7 P:27 SP:fb CYC:23124
f2b3  c9 52      CMP #$52    A:52 X:ff Y:e7 P:25 SP:fb CYC:23128
f2b5  f0 02      BEQ $f2b9   A:52 X:ff Y:e7 P:27 SP:fb CYC:23130
f2b9  c8         INY         A:52 X:ff Y:e7 P:27 SP:fb CYC:23133
f2ba  a9 37      LDA #$37    A:52 X:ff Y:e8 P:a5 SP:fb CYC:23135
f2bc  8d 47 06   STA $0647   A:37 X:ff Y:e8 P:25 SP:fb CYC:23137
f2bf  20 68 fa   JSR $fa68   A:37 X:ff Y:e8 P:25 SP:fb CYC:23141
fa68  24 01      BIT $01     A:37 X:ff Y:e8 P:25 SP:f9 CYC:23147
fa6a  38         SEC         A:37 X:ff Y:e8 P:e5 SP:f9 CYC:23150
fa6b  a9 75      LDA #$75    A:37 X:ff Y:e8 P:e5 SP:f9 CYC:23152
fa6d  60         RTS         A:75 X:ff Y:e8 P:65 SP:f9 CYC:23154
f2c2  3f 48 05   RLA $0548,X A:75 X:ff Y:e8 P:65 SP:fb CYC:23160
f2c5  ea         NOP         A:65 X:ff Y:e8 P:64 SP:fb CYC:23167
f2c6  ea         NOP         A:65 X:ff Y:e8 P:64 SP:fb CYC:23169
f2c7  ea         NOP         A:65 X:ff Y:e8 P:64 SP:fb CYC:23171
f2c8  ea         NOP         A:65 X:ff Y:e8 P:64 SP:fb CYC:23173
f2c9  20 6e fa   JSR $fa6e   A:65 X:ff Y:e8 P:64 SP:fb CYC:23175
fa6e  50 76      BVC $fae6   A:65 X:ff Y:e8 P:64 SP:f9 CYC:23181
fa70  f0 74      BEQ $fae6   A:65 X:ff Y:e8 P:64 SP:f9 CYC:23183
fa72  30 72      BMI $fae6   A:65 X:ff Y:e8 P:64 SP:f9 CYC:23185
fa74  b0 70      BCS $fae6   A:65 X:ff Y:e8 P:64 SP:f9 CYC:23187
fa76  c9 65      CMP #$65    A:65 X:ff Y:e8 P:64 SP:f9 CYC:23189
fa78  d0 6c      BNE $fae6   A:65 X:ff Y:e8 P:67 SP:f9 CYC:23191
fa7a  60         RTS         A:65 X:ff Y:e8 P:67 SP:f9 CYC:23193
f2cc  ad 47 06   LDA $0647   A:65 X:ff Y:e8 P:67 SP:fb CYC:23199
f2cf  c9 6f      CMP #$6f    A:6f X:ff Y:e8 P:65 SP:fb CYC:23203
f2d1  f0 02      BEQ $f2d5   A:6f X:ff Y:e8 P:67 SP:fb CYC:23205
f2d5  60         RTS         A:6f X:ff Y:e8 P:67 SP:fb CYC:23208
c647  20 d6 f2   JSR $f2d6   A:6f X:ff Y:e8 P:67 SP:fd CYC:23214
f2d6  a9 ff      LDA #$ff    A:6f X:ff Y:e8 P:67 SP:fb CYC:23220
f2d8  85 01      STA $01     A:ff X:ff Y:e8 P:e5 SP:fb CYC:23222
f2da  a0 e9      LDY #$e9    A:ff X:ff Y:e8 P:e5 SP:fb CYC:23225
f2dc  a2 02      LDX #$02    A:ff X:ff Y:e9 P:e5 SP:fb CYC:23227
f2de  a9 47      LDA #$47    A:ff X:02 Y:e9 P:65 SP:fb CYC:23229
f2e0  85 47      STA $47     A:47 X:02 Y:e9 P:65 SP:fb CYC:23231
f2e2  a9 06      LDA #$06    A:47 X:02 Y:e9 P:65 SP:fb CYC:23234
f2e4  85 48      STA $48     A:06 X:02 Y:e9 P:65 SP:fb CYC:23236
f2e6  a9 a5      LDA #$a5    A:06 X:02 Y:e9 P:65 SP:fb CYC:23239
f2e8  8d 47 06   STA $0647   A:a5 X:02 Y:e9 P:e5 SP:fb CYC:23241
f2eb  20 1d fb   JSR $fb1d   A:a5 X:02 Y:e9 P:e5 SP:fb CYC:23245
fb1d  24 01      BIT $01     A:a5 X:02 Y:e9 P:e5 SP:f9 CYC:23251
fb1f  18         CLC         A:a5 X:02 Y:e9 P:e5 SP:f9 CYC:23254
fb20  a9 b3      LDA #$b3    A:a5 X:02 Y:e9 P:e4 SP:f9 CYC:23256
fb22  60         RTS         A:b3 X:02 Y:e9 P:e4 SP:f9 CYC:23258
f2ee  43 45      SRE ($45,X) A:b3 X:02 Y:e9 P:e4 SP:fb CYC:23264
f2f0  ea         NOP         A:e1 X:02 Y:e9 P:e5 SP:fb CYC:23272
f2f1  ea         NOP         A:e1 X:02 Y:e9 P:e5 SP:fb CYC:23274
f2f2  ea         NOP         A:e1 X:02 Y:e9 P:e5 SP:fb CYC:23276
f2f3  ea         NOP         A:e1 X:02 Y:e9 P:e5 SP:fb CYC:23278
f2f4  20 23 fb   JSR $fb23   A:e1 X:02 Y:e9 P:e5 SP:fb CYC:23280
fb23  50 50      BVC $fb75   A:e1 X:02 Y:e9 P:e5 SP:f9 CYC:23286
fb25  90 4e      BCC $fb75   A:e1 X:02 Y:e9 P:e5 SP:f9 CYC:23288
fb27  10 4c      BPL $fb75   A:e1 X:02 Y:e9 P:e5 SP:f9 CYC:23290
fb29  c9 e1      CMP #$e1    A:e1 X:02 Y:e9 P:e5 SP:f9 CYC:23292
fb2b  d0 48      BNE $fb75   A:e1 X:02 Y:e9 P:67 SP:f9 CYC:23294
fb2d  60         RTS         A:e1 X:02 Y:e9 P:67 SP:f9 CYC:23296
f2f7  ad 47 06   LDA $0647   A:e1 X:02 Y:e9 P:67 SP:fb CYC:23302
f2fa  c9 52      CMP #$52    A:52 X:02 Y:e9 P:65 SP:fb CYC:23306
f2fc  f0 02      BEQ $f300   A:52 X:02 Y:e9 P:67 SP:fb CYC:23308
f300  c8         INY         A:52 X:02 Y:e9 P:67 SP:fb CYC:23312
f301  a9 29      LDA #$29    A:52 X:02 Y:ea P:e5 SP:fb CYC:23314
f303  8d 47 06   STA $0647   A:29 X:02 Y:ea P:65 SP:fb CYC:23316
f306  20 2e fb   JSR $fb2e   A:29 X:02 Y:ea P:65 SP:fb CYC:23320
fb2e  b8         CLV         A:29 X:02 Y:ea P:65 SP:f9 CYC:23326
fb2f  18         CLC         A:29 X:02 Y:ea P:25 SP:f9 CYC:23328
fb30  a9 42      LDA #$42    A:29 X:02 Y:ea P:24 SP:f9 CYC:23330
fb32  60         RTS         A:42 X:02 Y:ea P:24 SP:f9 CYC:23332
f309  43 45      SRE ($45,X) A:42 X:02 Y:ea P:24 SP:fb CYC:23338
f30b  ea         NOP         A:56 X:02 Y:ea P:25 SP:fb CYC:23346
f30c  ea         NOP         A:56 X:02 Y:ea P:25 SP:fb CYC:23348
f30d  ea         NOP         A:56 X:02 Y:ea P:25 SP:fb CYC:23350
f30e  ea         NOP         A:56 X:02 Y:ea P:25 SP:fb CYC:23352
f30f  20 33 fb   JSR $fb33   A:56 X:02 Y:ea P:25 SP:fb CYC:23354
fb33  70 40      BVS $fb75   A:56 X:02 Y:ea P:25 SP:f9 CYC:23360
fb35  f0 3e      BEQ $fb75   A:56 X:02 Y:ea P:25 SP:f9 CYC:23362
fb37  30 3c      BMI $fb75   A:56 X:02 Y:ea P:25 SP:f9 CYC:23364
fb39  90 3a      BCC $fb75   A:56 X:02 Y:ea P:25 SP:f9 CYC:23366
fb3b  c9 56      CMP #$56    A:56 X:02 Y:ea P:25 SP:f9 CYC:23368
fb3d  d0 36      BNE $fb75   A:56 X:02 Y:ea P:27 SP:f9 CYC:23370
fb3f  60         RTS         A:56 X:02 Y:ea P:27 SP:f9 CYC:23372
f312  ad 47 06   LDA $0647   A:56 X:02 Y:ea P:27 SP:fb CYC:23378
f315  c9 14      CMP #$14    A:14 X:02 Y:ea P:25 SP:fb CYC:23382
f317  f0 02      BEQ $f31b   A:14 X:02 Y:ea P:27 SP:fb CYC:23384
f31b  c8         INY         A:14 X:02 Y:ea P:27 SP:fb CYC:23387
f31c  a9 37      LDA #$37    A:14 X:02 Y:eb P:a5 SP:fb CYC:23389
f31e  8d 47 06   STA $0647   A:37 X:02 Y:eb P:25 SP:fb CYC:23391
f321  20 40 fb   JSR $fb40   A:37 X:02 Y:eb P:25 SP:fb CYC:23395
fb40  24 01      BIT $01     A:37 X:02 Y:eb P:25 SP:f9 CYC:23401
fb42  38         SEC         A:37 X:02 Y:eb P:e5 SP:f9 CYC:23404
fb43  a9 75      LDA #$75    A:37 X:02 Y:eb P:e5 SP:f9 CYC:23406
fb45  60         RTS         A:75 X:02 Y:eb P:65 SP:f9 CYC:23408
f324  43 45      SRE ($45,X) A:75 X:02 Y:eb P:65 SP:fb CYC:23414
f326  ea         NOP         A:6e X:02 Y:eb P:65 SP:fb CYC:23422
f327  ea         NOP         A:6e X:02 Y:eb P:65 SP:fb CYC:23424
f328  ea         NOP         A:6e X:02 Y:eb P:65 SP:fb CYC:23426
f329  ea         NOP         A:6e X:02 Y:eb P:65 SP:fb CYC:23428
f32a  20 46 fb   JSR $fb46   A:6e X:02 Y:eb P:65 SP:fb CYC:23430
fb46  50 2d      BVC $fb75   A:6e X:02 Y:eb P:65 SP:f9 CYC:23436
fb48  f0 2b      BEQ $fb75   A:6e X:02 Y:eb P:65 SP:f9 CYC:23438
fb4a  30 29      BMI $fb75   A:6e X:02 Y:eb P:65 SP:f9 CYC:23440
fb4c  90 27      BCC $fb75   A:6e X:02 Y:eb P:65 SP:f9 CYC:23442
fb4e  c9 6e      CMP #$6e    A:6e X:02 Y:eb P:65 SP:f9 CYC:23444
fb50  d0 23      BNE $fb75   A:6e X:02 Y:eb P:67 SP:f9 CYC:23446
fb52  60         RTS         A:6e X:02 Y:eb P:67 SP:f9 CYC:23448
f32d  ad 47 06   LDA $0647   A:6e X:02 Y:eb P:67 SP:fb CYC:23454
f330  c9 1b      CMP #$1b    A:1b X:02 Y:eb P:65 SP:fb CYC:23458
f332  f0 02      BEQ $f336   A:1b X:02 Y:eb P:67 SP:fb CYC:23460
f336  c8         INY         A:1b X:02 Y:eb P:67 SP:fb CYC:23463
f337  a9 a5      LDA #$a5    A:1b X:02 Y:ec P:e5 SP:fb CYC:23465
f339  85 47      STA $47     A:a5 X:02 Y:ec P:e5 SP:fb CYC:23467
f33b  20 1d fb   JSR $fb1d   A:a5 X:02 Y:ec P:e5 SP:fb CYC:23470
fb1d  24 01      BIT $01     A:a5 X:02 Y:ec P:e5 SP:f9 CYC:23476
fb1f  18         CLC         A:a5 X:02 Y:ec P:e5 SP:f9 CYC:23479
fb20  a9 b3      LDA #$b3    A:a5 X:02 Y:ec P:e4 SP:f9 CYC:23481
fb22  60         RTS         A:b3 X:02 Y:ec P:e4 SP:f9 CYC:23483
f33e  47 47      SRE $47     A:b3 X:02 Y:ec P:e4 SP:fb CYC:23489
f340  ea         NOP         A:e1 X:02 Y:ec P:e5 SP:fb CYC:23494
f341  ea         NOP         A:e1 X:02 Y:ec P:e5 SP:fb CYC:23496
f342  ea         NOP         A:e1 X:02 Y:ec P:e5 SP:fb CYC:23498
f343  ea         NOP         A:e1 X:02 Y:ec P:e5 SP:fb CYC:23500
f344  20 23 fb   JSR $fb23   A:e1 X:02 Y:ec P:e5 SP:fb CYC:23502
fb23  50 50      BVC $fb75   A:e1 X:02 Y:ec P:e5 SP:f9 CYC:23508
fb25  90 4e      BCC $fb75   A:e1 X:02 Y:ec P:e5 SP:f9 CYC:23510
fb27  10 4c      BPL $fb75   A:e1 X:02 Y:ec P:e5 SP:f9 CYC:23512
fb29  c9 e1      CMP #$e1    A:e1 X:02 Y:ec P:e5 SP:f9 CYC:23514
fb2b  d0 48      BNE $fb75   A:e1 X:02 Y:ec P:67 SP:f9 CYC:23516
fb2d  60         RTS         A:e1 X:02 Y:ec P:67 SP:f9 CYC:23518
f347  a5 47      LDA $47     A:e1 X:02 Y:ec P:67 SP:fb CYC:23524
f349  c9 52      CMP #$52    A:52 X:02 Y:ec P:65 SP:fb CYC:23527
f34b  f0 02      BEQ $f34f   A:52 X:02 Y:ec P:67 SP:fb CYC:23529
f34f  c8         INY         A:52 X:02 Y:ec P:67 SP:fb CYC:23532
f350  a9 29      LDA #$29    A:52 X:02 Y:ed P:e5 SP:fb CYC:23534
f352  85 47      STA $47     A:29 X:02 Y:ed P:65 SP:fb CYC:23536
f354  20 2e fb   JSR $fb2e   A:29 X:02 Y:ed P:65 SP:fb CYC:23539
fb2e  b8         CLV         A:29 X:02 Y:ed P:65 SP:f9 CYC:23545
fb2f  18         CLC         A:29 X:02 Y:ed P:25 SP:f9 CYC:23547
fb30  a9 42      LDA #$42    A:29 X:02 Y:ed P:24 SP:f9 CYC:23549
fb32  60         RTS         A:42 X:02 Y:ed P:24 SP:f9 CYC:23551
f357  47 47      SRE $47     A:42 X:02 Y:ed P:24 SP:fb CYC:23557
f359  ea         NOP         A:56 X:02 Y:ed P:25 SP:fb CYC:23562
